trial,sigma,success,steps,final_confidence,rcp,R,T
4,546,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
5,547,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
6,548,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
7,549,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
8,550,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
9,551,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
10,552,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
11,553,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
12,554,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
13,555,0.5,2.00,1,10,0.9992,360.00,4,3,0.2
14,556,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
15,557,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
16,558,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
17,559,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
18,560,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
19,561,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
20,562,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
21,563,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
22,564,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
23,565,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
24,566,0.5,2.00,1,10,0.9991,360.00,4,3,0.2
25,567,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
26,568,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
27,569,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
28,570,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
29,571,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
30,572,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
31,573,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
32,574,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
33,575,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
34,576,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
35,577,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
36,578,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
37,579,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
38,580,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
39,581,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
40,582,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
41,583,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
42,584,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
43,585,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
44,586,0.5,2.00,1,10,0.9991,360.00,4,3,0.2
45,587,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
46,588,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
47,589,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
48,590,0.5,2.00,1,10,0.9992,360.00,4,3,0.2
49,591,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
50,592,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
51,593,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
52,594,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
53,595,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
54,596,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
55,597,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
56,598,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
57,599,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
58,600,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
59,601,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
60,602,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
61,603,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
62,604,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
63,605,0.5,2.00,1,10,0.9990,360.00,4,3,0.2
64,606,0.5,2.00,1,10,0.9992,360.00,4,3,0.2
65,607,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
66,608,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
67,609,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
68,610,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
69,611,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
70,612,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
71,613,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
72,614,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
73,615,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
74,616,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
75,617,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
76,618,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
77,619,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
78,620,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
79,621,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
80,622,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
81,623,0.5,2.00,1,10,0.9992,360.00,4,3,0.2
82,624,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
83,625,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
84,626,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
85,627,0.5,2.00,1,10,0.9991,360.00,4,3,0.2
86,628,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
87,629,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
88,630,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
89,631,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
90,632,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
91,633,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
92,634,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
93,635,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
94,636,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
95,637,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
96,638,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
97,639,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
98,640,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
99,641,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
100,642,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
101,643,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
102,644,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
103,645,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
104,646,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
105,647,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
106,648,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
107,649,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
108,650,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
109,651,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
110,652,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
111,653,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
112,654,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
113,655,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
114,656,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
115,657,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
116,658,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
117,659,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
118,660,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
119,661,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
120,662,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
121,663,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
122,664,0.5,2.00,1,10,0.9991,360.00,4,3,0.2
123,665,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
124,666,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
125,667,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
126,668,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
127,669,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
128,670,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
129,671,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
130,672,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
131,673,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
132,674,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
133,675,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
134,676,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
135,677,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
136,678,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
137,679,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
138,680,0.5,2.00,1,11,0.9995,396.00,4,3,0.2
139,681,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
140,682,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
141,683,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
142,684,0.5,2.00,1,11,0.9994,396.00,4,3,0.2
143,685,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
144,686,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
145,687,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
146,688,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
147,689,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
148,690,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
149,691,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
150,692,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
151,693,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
152,694,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
153,695,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
154,696,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
155,697,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
156,698,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
157,699,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
158,700,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
159,701,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
160,702,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
161,703,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
162,704,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
163,705,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
164,706,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
165,707,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
166,708,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
167,709,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
168,710,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
169,711,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
170,712,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
171,713,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
172,714,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
173,715,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
174,716,0.5,2.00,1,10,0.9992,360.00,4,3,0.2
175,717,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
176,718,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
177,719,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
178,720,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
179,721,0.5,2.00,1,10,0.9992,360.00,4,3,0.2
180,722,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
181,723,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
182,724,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
183,725,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
184,726,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
185,727,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
186,728,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
187,729,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
188,730,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
189,731,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
190,732,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
191,733,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
192,734,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
193,735,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
194,736,0.5,2.00,1,11,0.9992,396.00,4,3,0.2
195,737,0.5,2.00,1,11,0.9993,396.00,4,3,0.2
196,738,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
197,739,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
198,740,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
199,741,0.5,2.00,1,11,0.9991,396.00,4,3,0.2
0,642,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
1,643,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
2,644,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
3,645,0.6,1.67,1,10,0.9990,360.00,4,3,0.2
4,646,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
5,647,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
6,648,0.6,1.67,1,10,0.9990,360.00,4,3,0.2
7,649,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
8,650,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
9,651,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
10,652,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
11,653,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
12,654,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
13,655,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
14,656,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
15,657,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
16,658,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
17,659,0.6,1.67,1,11,0.9990,396.00,4,3,0.2
18,660,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
19,661,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
20,662,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
21,663,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
22,664,0.6,1.67,1,10,0.9992,360.00,4,3,0.2
23,665,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
24,666,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
25,667,0.6,1.67,1,11,0.9990,396.00,4,3,0.2
26,668,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
27,669,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
28,670,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
29,671,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
30,672,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
31,673,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
32,674,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
33,675,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
34,676,0.6,1.67,1,10,0.9991,360.00,4,3,0.2
35,677,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
36,678,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
37,679,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
38,680,0.6,1.67,1,10,0.9991,360.00,4,3,0.2
39,681,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
40,682,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
41,683,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
42,684,0.6,1.67,1,10,0.9991,360.00,4,3,0.2
43,685,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
44,686,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
45,687,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
46,688,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
47,689,0.6,1.67,1,11,0.9995,396.00,4,3,0.2
48,690,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
49,691,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
50,692,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
51,693,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
52,694,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
53,695,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
54,696,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
55,697,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
56,698,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
57,699,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
58,700,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
59,701,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
60,702,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
61,703,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
62,704,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
63,705,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
64,706,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
65,707,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
66,708,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
67,709,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
68,710,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
69,711,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
70,712,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
71,713,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
72,714,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
73,715,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
74,716,0.6,1.67,1,10,0.9992,360.00,4,3,0.2
75,717,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
76,718,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
77,719,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
78,720,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
79,721,0.6,1.67,1,10,0.9992,360.00,4,3,0.2
80,722,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
81,723,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
82,724,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
83,725,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
84,726,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
85,727,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
86,728,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
87,729,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
88,730,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
89,731,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
90,732,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
91,733,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
92,734,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
93,735,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
94,736,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
95,737,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
96,738,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
97,739,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
98,740,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
99,741,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
100,742,0.6,1.67,1,10,0.9990,360.00,4,3,0.2
101,743,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
102,744,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
103,745,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
104,746,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
105,747,0.6,1.67,1,10,0.9991,360.00,4,3,0.2
106,748,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
107,749,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
108,750,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
109,751,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
110,752,0.6,1.67,1,10,0.9991,360.00,4,3,0.2
111,753,0.6,1.67,1,10,0.9991,360.00,4,3,0.2
112,754,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
113,755,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
114,756,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
115,757,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
116,758,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
117,759,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
118,760,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
119,761,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
120,762,0.6,1.67,1,12,0.9995,432.00,4,3,0.2
121,763,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
122,764,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
123,765,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
124,766,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
125,767,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
126,768,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
127,769,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
128,770,0.6,1.67,1,12,0.9995,432.00,4,3,0.2
129,771,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
130,772,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
131,773,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
132,774,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
133,775,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
134,776,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
135,777,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
136,778,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
137,779,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
138,780,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
139,781,0.6,1.67,1,10,0.9990,360.00,4,3,0.2
140,782,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
141,783,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
142,784,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
143,785,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
144,786,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
145,787,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
146,788,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
147,789,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
148,790,0.6,1.67,1,12,0.9991,432.00,4,3,0.2
149,791,0.6,1.67,1,11,0.9994,396.00,4,3,0.2
150,792,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
151,793,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
152,794,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
153,795,0.6,1.67,1,12,0.9992,432.00,4,3,0.2
154,796,0.6,1.67,1,11,0.9995,396.00,4,3,0.2
155,797,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
156,798,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
157,799,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
158,800,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
159,801,0.6,1.67,1,10,0.9992,360.00,4,3,0.2
160,802,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
161,803,0.6,1.67,1,10,0.9991,360.00,4,3,0.2
162,804,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
163,805,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
164,806,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
165,807,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
166,808,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
167,809,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
168,810,0.6,1.67,1,10,0.9991,360.00,4,3,0.2
169,811,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
170,812,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
171,813,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
172,814,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
173,815,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
174,816,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
175,817,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
176,818,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
177,819,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
178,820,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
179,821,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
180,822,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
181,823,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
182,824,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
183,825,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
184,826,0.6,1.67,1,12,0.9995,432.00,4,3,0.2
185,827,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
186,828,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
187,829,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
188,830,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
189,831,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
190,832,0.6,1.67,1,11,0.9992,396.00,4,3,0.2
191,833,0.6,1.67,1,10,0.9992,360.00,4,3,0.2
192,834,0.6,1.67,1,12,0.9994,432.00,4,3,0.2
193,835,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
194,836,0.6,1.67,1,11,0.9993,396.00,4,3,0.2
195,837,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
196,838,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
197,839,0.6,1.67,1,11,0.9990,396.00,4,3,0.2
198,840,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
199,841,0.6,1.67,1,11,0.9991,396.00,4,3,0.2
0,742,0.7,1.43,1,10,0.9991,360.00,4,3,0.2
1,743,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
2,744,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
3,745,0.7,1.43,1,11,0.9992,396.00,4,3,0.2
4,746,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
5,747,0.7,1.43,1,10,0.9991,360.00,4,3,0.2
6,748,0.7,1.43,1,11,0.9992,396.00,4,3,0.2
7,749,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
8,750,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
9,751,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
10,752,0.7,1.43,1,10,0.9991,360.00,4,3,0.2
11,753,0.7,1.43,1,10,0.9992,360.00,4,3,0.2
12,754,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
13,755,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
14,756,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
15,757,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
16,758,0.7,1.43,1,11,0.9990,396.00,4,3,0.2
17,759,0.7,1.43,1,11,0.9992,396.00,4,3,0.2
18,760,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
19,761,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
20,762,0.7,1.43,1,12,0.9993,432.00,4,3,0.2
21,763,0.7,1.43,1,11,0.9995,396.00,4,3,0.2
22,764,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
23,765,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
24,766,0.7,1.43,1,11,0.9992,396.00,4,3,0.2
25,767,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
26,768,0.7,1.43,1,11,0.9991,396.00,4,3,0.2
