experiment,layout,grid,obstacle_density,sigma,weight_scale,H,direct_conn,success_rate,avg_rcp,avg_rcp_success,R,R_effective,T,active_cells,avg_conf_success,avg_final_conf,avg_sat_count_success,avg_steps,avg_steps_success,conditional_success,feasible_rate,final_confidence,max_steps,mean_best_acc,mean_best_mse,mean_detour_success,mean_path_success,mode,mode_variant,n_effective,rcp,snr,steps,success,trial,trial_seed,trials
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.67,10,1,38,680,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,39,681,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,40,682,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,41,683,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.67,10,1,42,684,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,43,685,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.67,11,1,44,686,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,45,687,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,46,688,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,396.00,1.67,11,1,47,689,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,48,690,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,49,691,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.67,11,1,50,692,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,51,693,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.67,11,1,52,694,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,53,695,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.67,11,1,54,696,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,55,697,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,56,698,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,57,699,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.67,11,1,58,700,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.67,11,1,59,701,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,60,702,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,61,703,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,1.67,11,1,62,704,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,63,705,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,64,706,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,65,707,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,66,708,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,67,709,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.67,11,1,68,710,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,1.67,11,1,69,711,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,70,712,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,71,713,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,72,714,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,73,715,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,1.67,10,1,74,716,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,75,717,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,76,718,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,77,719,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,78,720,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,1.67,10,1,79,721,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,80,722,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.67,11,1,81,723,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,82,724,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,83,725,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,84,726,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,85,727,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,86,728,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,87,729,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.67,11,1,88,730,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,89,731,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.67,11,1,90,732,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,91,733,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,92,734,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,93,735,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.67,11,1,94,736,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.67,11,1,95,737,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,96,738,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,97,739,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,98,740,
B_noise,,,,0.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.67,11,1,99,741,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.43,10,1,0,742,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,1,743,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,2,744,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,3,745,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,4,746,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.43,10,1,5,747,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,6,748,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,7,749,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,8,750,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,9,751,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.43,10,1,10,752,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,1.43,10,1,11,753,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,12,754,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,13,755,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,14,756,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,15,757,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,1.43,11,1,16,758,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,17,759,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,18,760,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,19,761,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,1.43,12,1,20,762,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,396.00,1.43,11,1,21,763,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,22,764,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,23,765,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,24,766,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,25,767,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,26,768,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,27,769,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,1.43,12,1,28,770,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,29,771,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,30,772,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,31,773,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,32,774,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,1.43,11,1,33,775,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,34,776,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,35,777,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,36,778,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,37,779,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,38,780,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.43,10,1,39,781,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,40,782,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,360.00,1.43,10,1,41,783,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,42,784,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,43,785,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,1.43,11,1,44,786,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,45,787,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,46,788,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,47,789,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,1.43,12,1,48,790,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,360.00,1.43,10,1,49,791,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,50,792,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,51,793,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,52,794,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,1.43,12,1,53,795,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.43,10,1,54,796,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,55,797,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,56,798,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,57,799,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,58,800,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,1.43,10,1,59,801,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,1.43,11,1,60,802,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.43,10,1,61,803,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.43,11,1,62,804,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,63,805,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,64,806,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,65,807,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,66,808,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,67,809,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.43,10,1,68,810,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,69,811,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,70,812,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,71,813,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,72,814,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,73,815,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,1.43,11,1,74,816,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,1.43,11,1,75,817,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,1.43,12,1,76,818,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,77,819,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,78,820,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,79,821,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,80,822,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,81,823,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,82,824,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,83,825,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,1.43,12,1,84,826,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.43,11,1,85,827,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,86,828,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,87,829,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,88,830,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.43,11,1,89,831,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,1.43,11,1,90,832,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,1.43,10,1,91,833,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,1.43,12,1,92,834,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.43,11,1,93,835,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,1.43,11,1,94,836,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,95,837,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,96,838,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,1.43,12,1,97,839,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,98,840,
B_noise,,,,0.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.43,11,1,99,841,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,0,842,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,1.25,10,1,1,843,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,2,844,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,3,845,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,1.25,10,1,4,846,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,1.25,10,1,5,847,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,6,848,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,1.25,12,1,7,849,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,8,850,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,9,851,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,10,852,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,11,853,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,12,854,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,13,855,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,14,856,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,1.25,11,1,15,857,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,16,858,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,17,859,
B_noise,,,,0.8,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,1.25,11,1,18,860,
